customer ID,full name,gender,age,state,job classification,date joined,balance,marital status,education,houseloan,otherloan,contact,poutcome,loan default
A02245,Bernadette  Page,Male,24,California,White Collar,24.Sep.2017,"$78,912.75 ",single,tertiary,yes,yes,cellular,unknown,no
A02246,Felicia  Jennings,Female,52,Nevada,Blue Collar,24.Sep.2017,"$65,353.31 ",married,secondary,yes,no,cellular,unknown,no
A02247,Kyle  Carr,Male,43,Nevada,Other,24.Sep.2017,"$12,110.54 ",single,secondary,yes,yes,cellular,unknown,no
A02248,Willie  Vega,Male,19,Nevada,Other,24.Sep.2017,"$45,807.21 ",married,secondary,yes,yes,unknown,unknown,no
A02249,Elvira  Bowman,Female,52,Nevada,Other,24.Sep.2017,"$97,043.22 ",married,secondary,yes,no,unknown,unknown,no
A02250,Sandra  Floyd,Male,48,Nevada,Other,24.Sep.2017,"$48,819.37 ",divorced,tertiary,no,no,cellular,failure,no
A02251,Christina  Fuller,Female,61,Nevada,Other,24.Sep.2017,"$28,179.10 ",married,tertiary,yes,no,cellular,unknown,no
A02252,Max  Rodgers,Male,48,Nevada,Blue Collar,24.Sep.2017,"$35,411.64 ",married,tertiary,no,no,cellular,success,yes
A02253,Lynette  Brewer,Female,50,Nevada,Other,24.Sep.2017,"$22,140.33 ",married,primary,no,no,cellular,unknown,no
A02254,Mable  Lindsey,Male,45,Nevada,Blue Collar,24.Sep.2017,"$96,514.31 ",single,secondary,no,no,cellular,unknown,no
A02255,Ellen  Weaver,Male,39,Nevada,Blue Collar,24.Sep.2017,"$41,381.49 ",married,tertiary,yes,no,unknown,unknown,no
A02256,Herman  Williams,Male,58,Nevada,Other,24.Sep.2017,"$70,317.96 ",single,tertiary,yes,no,cellular,failure,no
A02257,Brooke  Horton,Female,51,Nevada,Other,24.Sep.2017,"$24,359.49 ",single,secondary,no,no,cellular,unknown,no
A02258,Jenny  Garcia,Female,50,Nevada,Other,24.Sep.2017,"$47,637.36 ",married,secondary,no,no,unknown,unknown,no
A02259,Sonya  Mullins,Male,42,Nevada,Blue Collar,24.Sep.2017,"$81,873.18 ",married,primary,no,no,cellular,unknown,no
A02260,Peter  Hodges,Female,43,Nevada,Other,24.Sep.2017,"$14,980.25 ",married,tertiary,yes,no,cellular,unknown,yes
A02261,Don  Gonzales,Male,50,Nevada,Other,24.Sep.2017,"$49,492.67 ",divorced,secondary,no,no,cellular,unknown,no
A02262,Lula  Daniels,Female,50,Nevada,Other,24.Sep.2017,"$41,963.76 ",single,secondary,no,no,cellular,unknown,no
A02263,Willie  Vega,Female,61,Nevada,Blue Collar,24.Sep.2017,"$72,229.63 ",single,tertiary,no,no,cellular,unknown,no
A02264,Jenny  Garcia,Male,45,Nevada,Other,24.Sep.2017,"$15,683.21 ",married,secondary,yes,no,cellular,failure,no
A02265,Peter  Hodges,Female,25,Wyoming,White Collar,24.Sep.2017,"$60,498.76 ",married,tertiary,no,no,cellular,unknown,no
A02266,Sonya  Mullins,Male,33,Wyoming,Other,24.Sep.2017,"$56,848.96 ",married,tertiary,yes,no,unknown,unknown,no
A02267,Isabel  Cross,Female,25,Wyoming,Other,24.Sep.2017,"$7,571.46 ",married,secondary,no,no,cellular,success,no
A02268,Ernest  Davis,Male,18,Wyoming,White Collar,24.Sep.2017,"$40,794.90 ",single,primary,no,no,unknown,unknown,no
A02269,Colleen  Warren,Male,26,Wyoming,White Collar,24.Sep.2017,"$87,161.51 ",single,secondary,yes,no,unknown,unknown,no
A02270,Ben  Perez,Male,35,Wyoming,White Collar,24.Sep.2017,"$17,240.58 ",single,secondary,yes,no,unknown,unknown,no
A02271,Sonya  Mullins,Male,37,Wyoming,Other,24.Sep.2017,"$60,987.96 ",married,secondary,yes,no,unknown,unknown,no
A02272,Beth  Tucker,Male,22,Wyoming,Blue Collar,24.Sep.2017,"$22,011.34 ",single,tertiary,yes,no,cellular,failure,no
A02273,Marion  Glover,Male,46,Wyoming,Blue Collar,24.Sep.2017,"$55,101.64 ",divorced,tertiary,yes,yes,unknown,unknown,no
A02274,Elbert  Klein,Male,25,Wyoming,Other,24.Sep.2017,"$61,487.57 ",married,primary,yes,no,unknown,unknown,no
A02275,Trevor  Jones,Female,36,Wyoming,White Collar,24.Sep.2017,"$126,777.96 ",single,secondary,yes,no,cellular,unknown,yes
A02276,Trevor  Jones,Female,27,Oregon,White Collar,24.Sep.2017,"$75,817.60 ",married,tertiary,yes,no,cellular,unknown,no
A02277,Guillermo  Potter,Female,38,Oregon,Other,24.Sep.2017,"$20,766.88 ",married,primary,yes,yes,telephone,unknown,no
A02278,Salvador  Bass,Female,33,Oregon,Other,24.Sep.2017,$198.15 ,married,secondary,no,no,cellular,other,no
A02279,Robert  Munoz,Female,29,Oregon,Other,24.Sep.2017,"$110,966.36 ",single,secondary,no,no,cellular,unknown,no
A02280,Joey  Wong,Male,29,Oregon,Blue Collar,24.Sep.2017,"$16,686.16 ",married,secondary,yes,no,cellular,unknown,no
A02281,Della  Jensen,Female,49,California,White Collar,25.Sep.2017,"$51,332.55 ",single,secondary,yes,no,unknown,unknown,no
A02282,Cassandra  Franklin,Male,32,California,White Collar,25.Sep.2017,"$88,538.06 ",married,secondary,no,no,cellular,unknown,no
A02283,Drew  Rogers,Female,38,California,White Collar,25.Sep.2017,"$143,498.45 ",single,primary,yes,no,unknown,unknown,no
A02284,Mable  Lindsey,Male,29,California,Blue Collar,25.Sep.2017,"$51,178.22 ",married,tertiary,yes,no,cellular,unknown,no
A02285,Sandra  Floyd,Female,31,California,Other,25.Sep.2017,"$7,373.54 ",married,secondary,yes,no,unknown,unknown,no
A02286,Isabel  Cross,Female,28,California,White Collar,25.Sep.2017,"$159,824.12 ",married,secondary,yes,no,cellular,unknown,no
A02287,Paulette  Spencer,Female,36,California,Blue Collar,25.Sep.2017,"$73,655.82 ",single,secondary,no,no,cellular,unknown,no
A02288,Salvador  Bass,Male,51,California,Blue Collar,25.Sep.2017,"$84,669.21 ",married,tertiary,no,no,unknown,unknown,no
A02289,Felicia  Jennings,Male,42,Nevada,Blue Collar,25.Sep.2017,"$122,468.99 ",married,secondary,no,no,cellular,unknown,no
A02290,Cecilia  Manning,Male,45,Nevada,White Collar,25.Sep.2017,"$72,137.46 ",single,secondary,no,no,unknown,unknown,no
A02291,Rachel  Gomez,Male,36,Nevada,Blue Collar,25.Sep.2017,"$23,440.33 ",married,tertiary,yes,no,cellular,unknown,no
A02292,Isabel  Cross,Male,53,Nevada,Other,25.Sep.2017,"$100,776.52 ",married,secondary,no,no,unknown,unknown,no
A02293,Brooke  Horton,Male,49,Nevada,Blue Collar,25.Sep.2017,"$1,304.90 ",single,tertiary,no,no,cellular,unknown,no
A02294,Pauline  Beck,Male,41,Nevada,Blue Collar,25.Sep.2017,"$139,395.00 ",married,secondary,yes,yes,cellular,failure,no
A02295,Ruben  Nunez,Male,52,Nevada,Other,25.Sep.2017,"$40,333.55 ",married,secondary,no,yes,cellular,other,no
A02296,Lee  Mack,Male,45,Nevada,Blue Collar,25.Sep.2017,"$16,266.66 ",married,secondary,no,yes,unknown,unknown,no
A02297,Arturo  Francis,Female,30,Wyoming,White Collar,25.Sep.2017,"$175,833.51 ",married,secondary,yes,no,cellular,unknown,yes
A02298,Max  Rodgers,Male,37,Wyoming,Blue Collar,25.Sep.2017,"$120,632.69 ",married,tertiary,no,no,cellular,unknown,no
A02299,Eddie  Green,Female,37,Oregon,Blue Collar,25.Sep.2017,"$89,506.40 ",married,tertiary,yes,no,unknown,unknown,no
A02300,Cecilia  Manning,Male,34,California,White Collar,26.Sep.2017,"$121,455.52 ",married,tertiary,yes,no,unknown,unknown,no
A02301,Patty  Thompson,Female,36,California,White Collar,26.Sep.2017,"$96,349.45 ",married,secondary,no,no,cellular,unknown,no
A02302,Drew  Rogers,Male,28,California,Other,26.Sep.2017,"$17,648.33 ",divorced,secondary,no,yes,cellular,unknown,no
A02303,Don  Gonzales,Female,45,California,Blue Collar,26.Sep.2017,"$33,461.72 ",single,secondary,yes,no,cellular,failure,no
A02304,Elbert  Klein,Female,51,California,White Collar,26.Sep.2017,"$120,782.94 ",married,unknown,no,no,unknown,unknown,no
A02305,Elvira  Bowman,Female,34,California,Other,26.Sep.2017,"$33,481.15 ",married,secondary,no,no,cellular,unknown,no
A02306,Carla  Mccormick,Male,31,California,White Collar,26.Sep.2017,"$173,912.66 ",divorced,secondary,yes,no,unknown,unknown,no
A02307,Lynette  Brewer,Female,43,California,White Collar,26.Sep.2017,"$158,313.48 ",married,tertiary,yes,no,cellular,failure,no
A02308,Shari  Silva,Male,49,Nevada,Blue Collar,26.Sep.2017,"$112,864.94 ",divorced,tertiary,no,no,unknown,unknown,no
A02309,Dan  Peterson,Female,45,Nevada,Other,26.Sep.2017,"$106,416.19 ",divorced,tertiary,yes,no,unknown,unknown,no
A02310,Cindy  Becker,Male,48,Nevada,White Collar,26.Sep.2017,"$80,716.48 ",married,tertiary,no,no,cellular,unknown,no
A02311,Brooke  Horton,Male,64,Nevada,Blue Collar,26.Sep.2017,"$15,409.75 ",married,tertiary,no,no,cellular,unknown,no
A02312,Nellie  Joseph,Male,53,Nevada,Blue Collar,26.Sep.2017,"$97,707.34 ",married,tertiary,yes,no,unknown,unknown,no
A02313,Cassandra  Franklin,Male,45,Nevada,Other,26.Sep.2017,"$115,133.64 ",married,secondary,yes,no,unknown,unknown,no
A02314,Bobbie  Ryan,Female,20,Wyoming,White Collar,26.Sep.2017,"$48,988.97 ",divorced,tertiary,yes,no,cellular,unknown,no
A02315,Drew  Rogers,Female,35,Wyoming,Blue Collar,26.Sep.2017,"$120,235.01 ",divorced,primary,no,no,cellular,unknown,no
A02316,Donna  Reid,Female,34,Wyoming,White Collar,26.Sep.2017,"$20,908.63 ",single,tertiary,yes,no,unknown,unknown,no
A02317,Rachel  Gomez,Female,19,Oregon,Blue Collar,26.Sep.2017,"$95,490.16 ",married,tertiary,yes,no,cellular,unknown,no
A02318,Shari  Silva,Female,31,Oregon,Other,26.Sep.2017,"$41,293.97 ",single,primary,no,no,cellular,unknown,no
A02319,Trevor  Jones,Female,40,Oregon,White Collar,26.Sep.2017,"$9,760.58 ",married,secondary,yes,no,cellular,failure,no
A02320,Ernest  Davis,Male,27,California,White Collar,27.Sep.2017,"$81,557.21 ",married,secondary,no,no,cellular,unknown,no
A02321,Kyle  Carr,Female,46,California,White Collar,27.Sep.2017,"$39,659.07 ",single,tertiary,no,no,unknown,unknown,no
A02322,Robert  Munoz,Female,43,California,White Collar,27.Sep.2017,"$11,693.24 ",single,secondary,yes,no,unknown,unknown,yes
A02323,Patty  Thompson,Male,40,California,Blue Collar,27.Sep.2017,"$106,519.07 ",married,primary,no,no,cellular,unknown,no
A02324,Tracy  Reed,Male,37,California,Other,27.Sep.2017,"$9,001.19 ",married,secondary,no,no,cellular,unknown,no
A02325,Tiffany  May,Female,45,California,Other,27.Sep.2017,"$101,925.93 ",married,secondary,yes,yes,unknown,unknown,no
A02326,Lance  Yates,Female,45,California,White Collar,27.Sep.2017,"$88,579.36 ",single,secondary,yes,no,cellular,other,no
A02327,Andrew  Meyer,Male,31,California,White Collar,27.Sep.2017,"$18,499.12 ",married,secondary,yes,no,unknown,unknown,no
A02328,Jenny  Garcia,Female,37,California,Blue Collar,27.Sep.2017,"$38,772.21 ",married,secondary,yes,yes,unknown,unknown,no
A02329,Bobbie  Ryan,Female,53,Nevada,Other,27.Sep.2017,"$62,244.13 ",single,secondary,yes,no,cellular,unknown,no
A02330,Della  Jensen,Male,58,Nevada,Other,27.Sep.2017,"$87,631.30 ",divorced,secondary,yes,no,cellular,unknown,no
A02331,Blake  Bridges,Male,52,Nevada,Blue Collar,27.Sep.2017,"$95,610.03 ",single,secondary,yes,no,cellular,unknown,no
A02332,Allan  Ramos,Male,54,Nevada,Blue Collar,27.Sep.2017,"$51,912.76 ",single,tertiary,no,no,cellular,unknown,no
A02333,Isabel  Cross,Male,50,Nevada,Blue Collar,27.Sep.2017,"$4,844.30 ",married,tertiary,yes,no,cellular,other,yes
A02334,Lee  Mack,Male,33,Wyoming,Blue Collar,27.Sep.2017,"$162,199.55 ",married,secondary,no,no,unknown,unknown,no
A02335,Kyle  Carr,Male,36,Wyoming,White Collar,27.Sep.2017,"$215,236.99 ",married,secondary,yes,no,unknown,unknown,no
A02336,Elbert  Klein,Female,27,Wyoming,White Collar,27.Sep.2017,"$49,434.57 ",single,tertiary,yes,no,cellular,failure,no
A02337,Lynette  Brewer,Female,40,Oregon,White Collar,27.Sep.2017,"$59,796.54 ",married,tertiary,yes,no,cellular,unknown,no
A02338,Robert  Munoz,Male,40,California,Blue Collar,28.Sep.2017,"$44,376.76 ",married,tertiary,yes,no,unknown,unknown,no
A02339,Max  Rodgers,Female,31,California,Other,28.Sep.2017,"$160,100.90 ",married,secondary,no,no,cellular,unknown,no
A02340,Ruben  Nunez,Male,37,California,White Collar,28.Sep.2017,"$50,850.55 ",married,secondary,yes,no,cellular,unknown,no
A02341,Isabel  Cross,Male,41,California,Other,28.Sep.2017,"$15,649.61 ",married,secondary,no,no,cellular,unknown,no
A02342,Cassandra  Franklin,Female,30,California,Blue Collar,28.Sep.2017,"$20,471.79 ",married,secondary,no,no,cellular,unknown,no
A02343,Rachel  Gomez,Female,31,California,White Collar,28.Sep.2017,"$18,652.43 ",married,primary,yes,no,unknown,unknown,no
A02344,Trevor  Jones,Female,22,California,White Collar,28.Sep.2017,"$125,556.63 ",married,tertiary,no,no,cellular,unknown,no
A02345,Elaine  Ellis,Male,45,California,White Collar,28.Sep.2017,"$109,951.49 ",married,tertiary,yes,no,unknown,unknown,no
A02346,Max  Rodgers,Female,29,California,White Collar,28.Sep.2017,"$155,136.18 ",single,secondary,yes,yes,cellular,failure,no
A02347,Allan  Ramos,Male,50,California,White Collar,28.Sep.2017,"$39,279.16 ",married,tertiary,yes,no,unknown,unknown,no
A02348,Max  Rodgers,Male,41,California,White Collar,28.Sep.2017,"$106,086.78 ",single,tertiary,yes,no,unknown,unknown,no
A02349,Cassandra  Franklin,Male,59,Nevada,Blue Collar,28.Sep.2017,"$102,097.39 ",single,tertiary,no,no,cellular,unknown,no
A02350,Isabel  Cross,Male,47,Nevada,Blue Collar,28.Sep.2017,"$21,301.82 ",single,secondary,yes,yes,unknown,unknown,no
A02351,Elaine  Ellis,Female,55,Nevada,Other,28.Sep.2017,"$18,256.48 ",married,secondary,yes,no,cellular,unknown,no
A02352,Sandra  Floyd,Male,37,Nevada,Blue Collar,28.Sep.2017,"$137,139.97 ",married,unknown,no,no,unknown,unknown,no
A02353,Cindy  Becker,Male,64,Nevada,Blue Collar,28.Sep.2017,"$208,081.93 ",married,secondary,no,no,unknown,unknown,no
A02354,Don  Gonzales,Male,45,Nevada,Blue Collar,28.Sep.2017,"$136,952.55 ",married,secondary,yes,no,cellular,unknown,no
A02355,Blake  Bridges,Female,38,Nevada,Other,28.Sep.2017,"$103,813.54 ",single,secondary,no,no,cellular,unknown,no
A02356,Kyle  Carr,Female,59,Nevada,Other,28.Sep.2017,"$9,960.76 ",married,secondary,yes,yes,cellular,unknown,no
A02357,Andrew  Meyer,Female,58,Nevada,Other,28.Sep.2017,"$80,467.34 ",married,secondary,yes,yes,unknown,unknown,no
A02358,Eddie  Green,Male,61,Nevada,Blue Collar,28.Sep.2017,"$28,547.81 ",single,secondary,no,no,cellular,unknown,no
A02359,Cassandra  Franklin,Female,32,Wyoming,Other,28.Sep.2017,"$29,780.69 ",married,primary,yes,no,cellular,unknown,no
A02360,Isabel  Cross,Female,35,Oregon,Other,28.Sep.2017,"$115,060.27 ",single,secondary,yes,no,cellular,failure,no
A02361,Brooke  Horton,Male,41,Oregon,White Collar,28.Sep.2017,"$127,144.66 ",married,primary,no,no,cellular,unknown,no
A02362,Paulette  Spencer,Female,33,California,White Collar,29.Sep.2017,"$6,826.88 ",divorced,secondary,yes,no,unknown,unknown,no
A02363,Andrew  Meyer,Female,30,California,White Collar,29.Sep.2017,"$116,608.15 ",married,secondary,yes,no,cellular,unknown,no
A02364,Shari  Silva,Female,35,California,White Collar,29.Sep.2017,"$23,999.79 ",divorced,tertiary,no,yes,cellular,unknown,no
A02365,Lynette  Brewer,Male,49,California,Other,29.Sep.2017,"$7,066.88 ",married,secondary,yes,no,cellular,unknown,no
A02366,Elaine  Ellis,Male,31,California,White Collar,29.Sep.2017,"$54,518.49 ",divorced,secondary,yes,no,cellular,other,no
A02367,Max  Rodgers,Male,34,California,Blue Collar,29.Sep.2017,"$201,727.16 ",single,secondary,no,no,cellular,unknown,no
A02368,Shari  Silva,Male,37,California,White Collar,29.Sep.2017,"$136,812.30 ",single,unknown,yes,no,unknown,unknown,no
A02369,Lorraine  Gibson,Male,26,California,White Collar,29.Sep.2017,"$91,904.72 ",married,secondary,yes,no,cellular,unknown,no
A02370,Ruben  Nunez,Female,32,California,White Collar,29.Sep.2017,"$29,842.97 ",married,secondary,yes,no,unknown,unknown,no
A02371,Jenny  Garcia,Male,33,California,White Collar,29.Sep.2017,"$35,336.93 ",single,secondary,yes,no,cellular,unknown,yes
A02372,Lula  Daniels,Female,26,California,White Collar,29.Sep.2017,"$20,649.43 ",divorced,tertiary,yes,no,unknown,unknown,no
A02373,Elvira  Bowman,Male,34,California,Blue Collar,29.Sep.2017,"$45,956.78 ",single,secondary,yes,no,cellular,success,yes
A02374,Salvador  Bass,Male,38,Nevada,Blue Collar,29.Sep.2017,"$65,046.42 ",married,secondary,yes,no,cellular,unknown,no
A02375,Trevor  Jones,Male,45,Nevada,Other,29.Sep.2017,"$96,405.81 ",divorced,secondary,yes,no,unknown,unknown,no
A02376,Christy  Olson,Male,43,Nevada,Blue Collar,29.Sep.2017,"$86,243.88 ",single,secondary,no,no,cellular,unknown,yes
A02377,Charlie  Wood,Male,46,Nevada,White Collar,29.Sep.2017,"$18,630.22 ",married,secondary,yes,no,unknown,unknown,yes
A02378,Isabel  Cross,Male,58,Nevada,Other,29.Sep.2017,"$10,723.28 ",single,secondary,no,no,cellular,unknown,no
A02379,Lance  Yates,Male,43,Nevada,Blue Collar,29.Sep.2017,"$31,717.57 ",married,secondary,yes,no,telephone,unknown,no
A02380,Cassandra  Franklin,Female,39,Wyoming,White Collar,29.Sep.2017,"$149,447.34 ",divorced,secondary,yes,no,cellular,failure,no
A02381,Brooke  Horton,Female,43,Oregon,Other,29.Sep.2017,"$32,248.49 ",single,secondary,yes,no,cellular,success,no
A02382,Shari  Silva,Female,24,Oregon,Other,29.Sep.2017,"$1,341.76 ",married,secondary,no,no,cellular,unknown,no
A02383,Beth  Tucker,Female,24,Oregon,White Collar,29.Sep.2017,"$25,890.34 ",single,tertiary,no,yes,cellular,unknown,no
A02384,Elbert  Klein,Female,33,California,White Collar,30.Sep.2017,"$45,452.30 ",single,secondary,yes,no,cellular,unknown,no
A02385,Brooke  Horton,Male,28,California,White Collar,30.Sep.2017,"$110,138.31 ",married,tertiary,yes,no,cellular,unknown,no
A02386,Salvador  Bass,Female,46,California,White Collar,30.Sep.2017,"$168,015.25 ",married,secondary,yes,yes,cellular,unknown,no
A02387,Marian  Hill,Male,29,California,White Collar,30.Sep.2017,"$87,640.60 ",married,tertiary,yes,no,unknown,unknown,no
A02388,Brooke  Horton,Female,38,California,Blue Collar,30.Sep.2017,"$5,612.06 ",married,primary,yes,no,telephone,unknown,no
A02389,Marion  Glover,Female,45,California,Other,30.Sep.2017,"$18,278.55 ",married,secondary,yes,no,cellular,unknown,no
A02390,Isabel  Cross,Female,45,California,White Collar,30.Sep.2017,"$183,819.06 ",married,tertiary,no,yes,unknown,unknown,no
A02391,Cindy  Becker,Male,29,California,White Collar,30.Sep.2017,"$14,892.76 ",single,secondary,no,yes,unknown,unknown,no
A02392,Tiffany  May,Male,30,California,Other,30.Sep.2017,"$31,074.99 ",divorced,tertiary,no,yes,cellular,unknown,no
A02393,Brooke  Horton,Male,40,Nevada,Blue Collar,30.Sep.2017,"$96,247.85 ",married,tertiary,yes,yes,unknown,unknown,no
A02394,Andrew  Meyer,Female,44,Nevada,Other,30.Sep.2017,"$36,768.76 ",married,secondary,yes,no,cellular,unknown,no
A02395,Cindy  Becker,Male,45,Nevada,Other,30.Sep.2017,"$120,995.69 ",married,secondary,no,no,cellular,unknown,no
A02396,Kyle  Carr,Male,57,Nevada,Blue Collar,30.Sep.2017,"$73,667.82 ",single,secondary,yes,no,cellular,unknown,no
A02397,Herman  Williams,Male,50,Nevada,Blue Collar,30.Sep.2017,"$51,849.51 ",married,tertiary,no,no,cellular,failure,no
A02398,Mable  Lindsey,Male,55,Nevada,Blue Collar,30.Sep.2017,"$42,955.93 ",single,primary,yes,no,unknown,unknown,no
A02399,Carla  Mccormick,Female,57,Nevada,Other,30.Sep.2017,"$6,007.43 ",married,secondary,no,yes,cellular,unknown,no
A02400,Max  Rodgers,Female,36,Wyoming,Blue Collar,30.Sep.2017,"$22,752.67 ",married,secondary,no,no,cellular,unknown,no
A02401,Shari  Silva,Female,21,Oregon,Other,30.Sep.2017,"$75,649.37 ",married,secondary,no,no,unknown,unknown,no
A02402,Trevor  Jones,Male,47,California,White Collar,01.Oct.2017,"$13,378.60 ",married,tertiary,yes,no,telephone,unknown,no
A02403,Bobbie  Ryan,Male,33,California,White Collar,01.Oct.2017,"$19,455.76 ",married,primary,yes,no,telephone,unknown,no
A02404,Max  Rodgers,Male,43,California,White Collar,01.Oct.2017,"$47,521.27 ",married,secondary,yes,no,telephone,unknown,no
A02405,Billie  Chandler,Female,34,California,White Collar,01.Oct.2017,"$72,680.36 ",married,primary,no,no,cellular,unknown,no
A02406,Carla  Mccormick,Female,32,California,White Collar,01.Oct.2017,"$47,274.90 ",married,secondary,yes,yes,cellular,failure,no
A02407,Brooke  Horton,Male,34,California,Blue Collar,01.Oct.2017,"$31,880.45 ",married,secondary,yes,no,telephone,unknown,no
